r,l,t
-17.70715,1200,8.062737
30.291783,16,8.18717
-28.202402,1200,16.89164
-32.16641,1200,25.771533
-20.384026,1200,34.586002
-34.10245,1200,43.632559
-24.258853,1200,52.672031
-25.12689,1200,61.714218
-30.279935,1200,70.673932
-19.456592,1200,79.655147
-26.603781,1200,88.689729
-9.10669,1200,97.868698
-19.419654,1200,106.860814
-33.158706,1200,117.149905
-32.555477,1200,126.035589
-24.887556,1200,134.888436
-30.741495,1200,143.820925
-9.305923,1200,152.480273
-35.127201,1200,162.021318
7.366406,437,165.23639
-27.562173,1200,174.099099
-24.800095,1200,184.899441
-25.765748,1200,193.698246
-34.17345,1200,202.595572
-9.471015,1200,211.5848
-40.690507,1200,220.31618
-22.819646,1200,229.194868
-30.565076,1200,237.941017
-23.1111,1200,246.784273
-25.005639,1200,255.854122
-40.39081,1200,264.69581
-23.812273,1200,273.542524
-28.783609,1200,282.545062
-26.626127,1200,291.566288
-31.488033,1200,300.54924
-43.310194,1200,309.568032
-31.840184,1200,318.583971
-26.276792,1200,327.732485
-31.847717,1200,338.348079
-26.488237,1200,347.376745
-23.996605,1200,356.394883
-28.15643,1200,365.431387
-24.537068,1200,374.502089
-25.181249,1200,383.494098
-30.545914,1200,392.457155
-21.171653,1200,401.353077
-25.079046,1200,410.436383
-10.83077,1200,419.413012
-65.073089,1200,428.470429
-23.919414,1200,437.517025
-25.776786,1200,446.57045
-19.254692,1200,455.51534
-23.179721,1200,465.96067
-29.085507,1200,474.919269
-13.308064,1200,483.853209
-20.051612,1200,492.835974
-32.381268,1200,501.874966
-23.934672,1200,511.612714
-19.755134,1200,520.69398
-41.086544,1200,529.590694
-27.382799,1200,538.478123
-29.69782,1200,547.310969
-26.103854,1200,556.457038
-23.685527,1200,565.407728
-26.442594,1200,574.302463
-25.805484,1200,583.30459
-36.816406,1200,592.45929
-26.058889,1200,601.495188
-31.200065,1200,610.598356
-44.765882,1200,619.560129
-36.293909,1200,628.383459
-9.382404,1200,637.132177
-23.324979,1200,645.897448
-23.740733,1200,654.490736
-13.66555,1200,663.23023
-23.024003,1200,671.935225
-18.321331,1200,680.745072
-24.237753,1200,689.529208
-34.242225,1200,698.25519
36.57145,1200,706.982351
-23.154649,1200,715.644693
-41.156541,1200,724.407995
-19.699356,1200,733.114768
-26.287629,1200,741.995972
-23.344474,1200,750.865697
-11.460876,1200,759.606707
-27.415927,1200,768.941555
-23.880017,1200,777.624023
-18.908404,1200,786.395557
-31.629259,1200,795.097516
-26.744569,1200,803.92038
13.202415,1200,813.058333
-29.011152,1200,821.858241
-22.102907,1200,830.734347
-32.464621,1200,839.670786
-61.645985,1200,848.567298
-35.668245,1200,857.341822
-27.628778,1200,866.045871
-20.595403,1200,875.542229
-34.145047,1200,884.721584
-4.751372,1200,893.468132
-32.098155,1200,902.245432
-43.665514,1200,911.121317
-39.821414,1200,919.911062
-25.731033,1200,928.824448
-17.750605,1200,937.687201
-22.267233,1200,946.484117
-30.647051,1200,955.340373
-28.603306,1200,964.144712
-31.688773,1200,972.966374
47.497921,689,978.032134
-35.19205,1200,986.98051
-38.854116,1200,995.993303
-39.567486,1200,1005.055216
-29.662558,1200,1014.206014
-25.096818,1200,1025.002027
-33.975895,1200,1034.153093
-20.343671,1200,1043.758487
-23.333538,1200,1052.988594
-30.818405,1200,1062.233641
-27.80504,1200,1071.435749
-24.064638,1200,1080.662859
-20.234137,1200,1089.825055
-66.047474,560,1094.088718
-9.323754,1200,1103.168269
-82.084799,1200,1112.253575
-28.434603,1200,1121.423608
-23.810482,1200,1130.627048
-23.478638,1200,1139.727797
-83.18859,1200,1148.782396
-29.71746,1200,1157.955303
-19.013784,1200,1167.081912
-12.877425,1200,1176.229733
-26.491922,1200,1185.286384
-23.264256,1200,1194.338536
-12.608417,1200,1203.330048
-45.102313,1200,1212.420158
36.749071,1200,1221.503622
-28.661289,1200,1230.577598
-33.774426,1200,1239.757241
-15.090264,1200,1248.936496
-16.90027,1200,1258.541226
-23.013341,1200,1267.886308
-59.87295,1200,1277.396904
-22.391072,1200,1286.921855
-20.647462,1200,1296.433203
-33.119411,1200,1305.858835
-35.003651,1200,1315.292656
-19.3651,1200,1324.753787
-18.228519,1200,1336.159485
-14.949365,1200,1345.386286
-28.499444,1200,1354.651845
-33.408919,1200,1363.936044
-38.953732,1200,1374.997865
-22.565979,1200,1384.379281
-25.646114,1200,1393.514471
33.924966,1200,1402.453088
-25.51734,1200,1411.307822
-42.313757,1200,1419.957208
-21.129001,1200,1428.573364
-34.903913,1200,1437.327265
-11.177842,1200,1446.09658
-24.397511,1200,1454.812788
-22.88176,1200,1463.775226
-31.533849,1200,1472.517086
-14.059338,1200,1481.398202
-14.679959,1200,1490.349768
-13.712344,1200,1499.374069
-45.869734,1200,1508.367802
-26.601968,1200,1517.300792
-15.397194,1200,1526.275079
-42.012444,1200,1535.249105
-20.887028,1200,1544.150064
-25.312906,1200,1553.080989
-25.04171,1200,1562.096206
-24.610704,1200,1571.565044
-31.625746,1200,1580.457966
-41.278457,1200,1589.367915
-36.829157,1200,1598.443566
-37.346964,1200,1607.316413
-35.336556,1200,1616.188468
-65.105424,1200,1625.175456
-30.227624,1200,1634.206537
-26.654387,1200,1643.140601
-4.269598,1200,1651.955016
-24.960973,1200,1660.895741
-17.069213,1200,1669.882043
-28.672957,1200,1678.909662
-26.484581,1200,1687.957912
-30.768175,1200,1696.973866
-34.211485,1200,1705.927901
-24.20943,1200,1714.747189
-21.235779,1200,1723.639112
-27.877211,1200,1732.669168
-33.803249,1200,1741.532583
-24.44069,1200,1750.296465
-26.281325,1200,1759.163133
-31.915195,1200,1768.029294
-28.669412,1200,1776.89876
-60.314515,1200,1785.778973
-34.555201,1200,1795.174014
-21.102222,1200,1804.303467
-27.09243,1200,1813.685077
-22.790739,1200,1822.933078
-44.338231,1200,1832.166297
-31.05996,1200,1841.403687
-26.587609,1200,1850.601361
-33.261345,1200,1859.910512
-23.604495,1200,1869.227803
-31.336244,1200,1878.457324
-23.656782,1200,1887.424517
-21.737928,1200,1896.365562
-16.535254,1200,1905.327358
-37.305433,1200,1914.411364
-15.164875,1200,1923.445581
-22.243175,1200,1932.47076
-24.355723,1200,1941.439439
-39.864634,1200,1950.337324
-28.139234,1200,1960.330086
-30.336601,1200,1968.983324
-21.938046,1200,1978.089412
-34.2787,1200,1987.153985
-23.692987,1200,1996.294109
-11.988527,1200,2005.325759
-28.678664,1200,2014.545396
-31.485698,1200,2023.743724
-43.582868,1200,2032.927901
-28.471858,1200,2042.041107
-18.741642,1200,2051.167615
-43.376002,1200,2060.445809
-34.476542,1200,2069.533597
-38.670627,1200,2078.474797
-26.070258,1200,2087.530039
-43.512277,1200,2096.709904
25.159487,1200,2105.721403
-21.713275,1200,2114.745286
-30.182266,1200,2124.083034
-41.906355,1200,2133.252143
-26.866262,1200,2142.379863
-20.537048,1200,2151.62015
-35.487226,1200,2160.929735
-31.350115,1200,2170.29442
-17.158994,1200,2179.667494
-22.147072,1200,2188.913042
-16.955803,1200,2198.188512
-30.15358,1200,2207.563029
-7.805002,1200,2216.751252
-36.899213,1200,2225.912125
-26.163718,1200,2235.053399
-32.299456,1200,2243.975313
-27.415691,1200,2252.953345
-26.441408,1200,2261.840294
-25.441027,1200,2270.824112
-19.471518,1200,2279.810992
-20.479818,1200,2289.080369
-27.365474,1200,2298.161891
-31.331661,1200,2307.222794
-31.493066,1200,2316.141076
-20.645205,1200,2325.298347
-24.771743,1200,2334.352386
-21.166148,1200,2343.521723
-60.524529,1200,2352.687882
-29.230068,1200,2361.895941
-29.614106,1200,2371.364284
-27.897343,1200,2380.959523
-51.946861,1200,2390.312756
-32.183107,1200,2399.560914
38.048765,89,2400.27713
-19.718918,1200,2409.57694
-24.377837,1200,2418.980221
-33.293232,1200,2428.274858
-36.080922,1200,2437.392998
-15.699867,1200,2446.651528
-24.791841,1200,2455.935243
-9.658753,1200,2464.998527
-19.026968,1200,2474.071226
-34.341461,1200,2483.06817
-33.095528,1200,2491.973708
-26.559661,1200,2500.901496
-22.57011,1200,2509.977796
-23.374094,1200,2518.953272
-27.362071,1200,2527.887725
-19.646157,1200,2538.612335
-28.604179,1200,2547.597703
-29.014877,1200,2556.641073
-20.778904,1200,2565.460917
-19.474182,1200,2574.333674
-12.966398,1200,2583.475362
9.194647,1200,2592.46264
-32.953887,1200,2601.917352
-32.860415,1200,2611.133045
3.064881,1200,2620.243926
-16.903303,1200,2629.300242
-30.277031,1200,2638.346016
4.159749,1200,2647.373389
-28.077836,1200,2656.443453
-36.605767,1200,2667.1863
-28.986668,1200,2676.299373
-23.051667,1200,2685.388498
-25.022031,1200,2694.435335
-25.431665,1200,2703.577579
-33.833163,1200,2712.759814
-31.638751,1200,2721.609989
-20.923168,1200,2730.650233
-21.340391,1200,2739.758497
-30.44456,1200,2748.691539
-27.490359,1200,2757.857196
-24.804209,1200,2766.966026
-24.557574,1200,2775.996015
-29.398473,1200,2785.037147
-23.656145,1200,2794.018103
-2.53803,1200,2803.15313
-13.999323,1200,2812.127197
-26.910917,1200,2821.475163
-22.925775,1200,2830.568906
-33.323804,1200,2839.628674
-23.408597,1200,2848.89107
-36.452375,1200,2857.97426
-23.669597,1200,2866.987057
-39.015421,1200,2875.942127
-42.536209,1200,2884.882039
-19.845534,1200,2893.93015
-32.837844,1200,2902.98587
-29.944962,1200,2912.144205
23.239498,790,2918.264258
-20.934586,1200,2927.403264
-23.574026,1200,2936.574417
-22.312999,1200,2945.640201
-28.091663,1200,2954.840275
-18.790133,1200,2963.827813
-31.352261,1200,2973.006362
-17.802733,1200,2982.216959
-33.960002,1200,2991.248685
-24.497728,1200,3000.2725
-23.824647,1200,3009.377205
-37.235015,1200,3018.50442
-16.982928,1200,3027.644797
-28.645191,1200,3036.623144
-24.178434,1200,3045.385352
-35.264039,1200,3054.08978
-26.030371,1200,3062.836272
-15.826451,1200,3071.521246
7.484064,1200,3080.445688
-35.527015,1200,3089.289086
-36.901521,775,3094.824787
-19.862248,1200,3105.188864
-27.336048,1200,3113.792658
-26.660398,1200,3122.701707
-26.438519,1200,3131.491292
-29.766238,1200,3140.990404
-28.12649,1200,3149.694789
-40.304566,1200,3158.474407
-32.793216,1200,3167.140292
-31.577251,1200,3175.90175
-47.696414,190,3177.242504
-29.947948,1200,3186.046136
-20.771549,1200,3194.837594
-30.20365,1200,3203.72802
-20.180901,1200,3212.460413
-22.439906,1200,3221.293521
-25.164274,1200,3230.19303
-16.838805,1200,3238.91482
-25.435305,1200,3247.993141
-17.549303,1200,3257.031975
-31.378938,1200,3266.094577
-28.59008,1200,3275.155568
-31.823816,1200,3284.247964
-36.431135,1200,3293.252604
-24.46448,1200,3302.492385
-24.533835,1200,3311.465518
-30.013848,1200,3320.467736
-14.016979,1200,3329.503286
-47.107991,1200,3338.697017
-18.958304,1200,3347.758268
-33.690422,1200,3356.815941
-39.739704,1200,3365.743597
-26.714033,1200,3374.671026
-21.918384,1200,3383.869325
-33.101265,1200,3392.970059
-24.657513,1200,3402.118524
-31.048206,1200,3411.362794
-27.115077,1200,3420.642344
-26.023976,1200,3429.85729
-22.433951,1200,3438.881084
-28.657859,1200,3448.022305
-12.582928,1200,3457.082625
-31.369952,1200,3466.046403
-39.676981,1200,3475.053024
-19.704332,1200,3484.134254
-26.067756,1200,3493.175763
-24.362958,1200,3502.303712
-26.524728,1200,3511.321375
-39.151884,1200,3520.312264
-26.275197,1200,3529.259866
-25.492571,1200,3538.448622
-28.144641,1200,3547.613261
-26.64246,1200,3556.730319
-39.461272,1200,3565.803413
-22.107853,1200,3575.158743
-57.30873,544,3579.244739
-30.045866,1200,3588.460735
-25.802666,1200,3597.430602
-24.281028,1200,3606.570464
-29.467705,1200,3615.816455
-27.421688,1200,3625.034342
-28.020063,1200,3634.205546
-17.434567,1200,3643.311233
-28.018007,1200,3652.309575
-36.441926,1200,3661.429587
-23.753196,1200,3670.467893
-30.757825,1200,3679.406298
-27.286634,1200,3688.146267
-26.294616,1200,3696.992044
-30.234838,1200,3706.017124
81.482401,125,3706.953482
-35.08761,1200,3716.026733
-39.049283,1200,3726.323238
-38.887377,1200,3735.389499
-28.724745,1200,3744.491559
-11.225646,1200,3753.509047
-24.132003,1200,3762.511371
-24.333368,1200,3771.658099
-32.5786,1200,3780.692015
